,Unnamed: 0,text,x,y,PageHeight,PageWidth,isTop,isBottom,isRight,isLeft,invoice,invoice date,invoice dt,due date,date,dated,invoice x,invoice date x,invoice dt x,due date x,date x,dated x,invoice y,invoice date y,invoice dt y,due date y,date y,dated y,NX,NY,imageName,output
16,66,16-01-23,0.8499394917305365,0.3014285714285714,3500,2479,0,0,0,0,1,1,1,-1,1,1,0.7236789027833804,0.7438483259378782,0.7438483259378782,0.7382008874546188,0.7474788221056877,0.7474788221056877,0.1942857142857142,0.168,0.168,0.1205714285714285,0.168,0.168,2.9681323114158933,0.7457142857142859,7,0
17,67,16 jan 2023 ,0.8753529649052038,0.1208571428571428,3500,2479,0,0,0,0,0,0,0,-1,1,1,0.0,0.0,0.0,0.7382008874546188,0.7422347720855184,0.7422347720855184,0.0,0.0,0.0,0.1205714285714285,0.1205714285714285,0.1205714285714285,0.746268656716418,0.1205714285714285,7,0
18,71,before 16 jan 2023 ,0.7736990722065349,0.3468571428571428,3500,2479,0,0,0,0,1,1,1,-1,1,1,0.7236789027833804,0.7438483259378782,0.7438483259378782,0.7382008874546188,0.7474788221056877,0.7474788221056877,0.1942857142857142,0.168,0.168,0.1205714285714285,0.168,0.168,2.9681323114158933,0.7457142857142859,7,0
19,65,31.12.22,0.918112141992739,0.1811428571428571,3500,2479,0,0,0,0,1,1,1,-1,1,1,0.7236789027833804,0.7438483259378782,0.7438483259378782,0.7382008874546188,0.7474788221056877,0.7474788221056877,0.168,0.168,0.168,0.1205714285714285,0.168,0.168,2.9681323114158933,0.7194285714285715,7,0
20,69,01.12.22 to 31.12.22 ,0.9124647035094796,0.1811428571428571,3500,2479,0,0,0,0,1,1,1,-1,1,1,0.7236789027833804,0.7438483259378782,0.7438483259378782,0.7382008874546188,0.7474788221056877,0.7474788221056877,0.168,0.168,0.168,0.1205714285714285,0.168,0.168,2.9681323114158933,0.7194285714285715,7,0
21,179,09/12/2022,0.12,0.4045454545454545,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
22,185,11/12/2022 12:00:00 pm ,0.8439215686274509,0.2984848484848484,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5772549019607843,0.5772549019607843,0.0,0.0,0.0,0.0,0.2981818181818181,0.2981818181818181,1.1545098039215689,0.5963636363636363,8,0
23,186,09/12/2022. ,0.1215686274509803,0.3781818181818182,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
24,184,: 09/12/2022 06:16:29 pm ,0.8427450980392157,0.2848484848484848,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5772549019607843,0.5772549019607843,0.0,0.0,0.0,0.0,0.2803030303030303,0.2803030303030303,1.1545098039215689,0.5606060606060606,8,0
25,191,11/12/2022 ,0.1196078431372549,0.5963636363636363,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
26,190,11/12/2022 ,0.1196078431372549,0.54,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
27,189,10/12/2022 ,0.12,0.4857575757575758,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
28,183,11/12/2022,0.1196078431372549,0.5963636363636363,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
29,182,11/12/2022,0.1196078431372549,0.54,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
30,181,10/12/2022,0.12,0.4857575757575758,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
31,180,10/12/2022,0.12,0.4584848484848485,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
32,178,09/12/2022.,0.1215686274509803,0.3781818181818182,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0870588235294117,0.0870588235294117,0.0,0.0,0.0,0.0,0.3648484848484848,0.3648484848484848,0.1741176470588235,0.7296969696969697,8,0
33,177,11/12/2022,0.7807843137254902,0.2984848484848484,3300,2550,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5772549019607843,0.5772549019607843,0.0,0.0,0.0,0.0,0.2981818181818181,0.2981818181818181,1.1545098039215689,0.5963636363636363,8,0
